,CAC_pct,DAX_pct,FTSE_pct,Hang Seng_pct,NIFTY_pct,Nikkei_pct,Shanghai Composite_pct,CAC_shock,DAX_shock,FTSE_shock,Hang Seng_shock,NIFTY_shock,Nikkei_shock,Shanghai Composite_shock,Weighted_Global_Move,Weighted_Shock_Score,Global_Volatility_5d,Europe_vs_Asia
2020-12-30 00:00:00+00:00,0.418908,-0.209641,1.547194,2.17784,0.354209,-0.449724,1.048139,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.862575325,0.35,0.2070931449625983,-0.197129
2020-12-31 00:00:00+00:00,-0.220605,-0.309559,-0.710321,0.309504,-0.001432,0.0,1.716709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1293437,0.05,0.32640117581993106,-0.9196902499999999
2021-01-04 00:00:00+00:00,-0.857233,0.0,-1.453672,0.887512,0.816067,-0.676971,0.860591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.44004987500000003,0.05,0.32930245031317446,-1.2421014166666666
2021-01-05 00:00:00+00:00,0.676401,0.058022,1.724323,0.644451,0.471238,-0.365942,0.734208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46822632499999994,0.05,0.32229941680490126,0.44859325000000005
2021-01-06 00:00:00+00:00,-0.435857,-0.550171,0.614737,0.153496,-0.375013,-0.378117,0.62913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12313130000000001,0.0,0.37323445924496484,-0.13113766666666665
2021-01-07 00:00:00+00:00,1.186069,1.763579,3.472318,-0.51921,-0.062917,1.604791,0.713292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.34281055000000005,0.225,0.2480573201666848,1.7066663333333332
2021-01-08 00:00:00+00:00,0.697084,0.549026,0.2207,1.196802,1.484722,2.360478,-0.170431,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3406673,0.55,0.5301248265897714,-0.7289560833333333
2021-01-11 00:00:00+00:00,0.6531,0.581963,0.23771,0.107611,0.958372,0.0,-1.081537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40431732500000006,0.0,0.531268916177882,0.49481283333333337
2021-01-12 00:00:00+00:00,-0.778879,-0.803373,-1.088266,1.320504,0.543331,0.089948,2.175905,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.64180145,0.35,0.5354247150515465,-1.9225946666666665
2021-01-13 00:00:00+00:00,-0.202386,-0.083238,-0.653084,-0.145527,0.009609,1.03766,-0.268489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261525000000001,0.0,0.48345649275613717,-0.47121591666666673
2021-01-14 00:00:00+00:00,0.207039,0.105209,-0.127332,0.925285,0.211125,0.849258,-0.909982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44536469999999995,0.0,0.47410619259992537,-0.20728283333333336
2021-01-15 00:00:00+00:00,0.326175,0.351444,0.837595,0.270205,-1.109234,-0.62401,0.013262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.396750275,0.0,0.40840288926042584,0.8675155833333332
2021-01-19 00:00:00+00:00,-1.222469,-1.436658,-0.97471,2.700745,1.679473,1.385338,-0.829763,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.533111575,0.875,0.7205434893050701,-2.4452272500000003
2021-01-20 00:00:00+00:00,-0.332193,-0.24039,-0.114574,1.080185,0.850827,-0.384869,0.468603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100428250000001,0.0,0.7186471673327456,-0.7327388333333332
2021-01-21 00:00:00+00:00,0.532812,0.769527,0.408162,-0.115848,-0.371128,0.818979,1.065333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045874475000000005,0.0,0.7209436188602447,0.22083299999999995
2021-01-22 00:00:00+00:00,-0.668923,-0.105594,-0.370898,-1.603562,-1.497217,-0.436105,-0.400797,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.203318825,0.7,1.0320731647015005,0.6026152499999999
2021-01-25 00:00:00+00:00,-0.558422,-0.23514,-0.302287,2.414982,-0.925417,0.666539,0.48487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44359874999999993,0.3,0.9950953639776178,-1.0255265
2021-01-26 00:00:00+00:00,-1.568646,-1.657922,-0.839423,-2.545674,0.0,-0.957972,-1.512293,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.105648,0.4,0.8586204088341188,-0.10134558333333366
2021-01-27 00:00:00+00:00,0.934883,1.664035,0.227449,-0.318906,-1.906049,0.311885,0.109573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7294846,0.42500000000000004,0.7249151367200901,1.3929965833333333
2021-01-28 00:00:00+00:00,-1.156869,-1.806146,-1.301474,-2.548883,-1.073565,-1.528856,-1.907573,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.657947025,0.5249999999999999,0.7954383394054629,0.34322291666666693
2021-01-29 00:00:00+00:00,0.932298,0.333834,-0.627337,-0.935381,-1.324042,-1.893894,-0.630694,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.12556345,0.15,0.7875384954213477,1.4089344166666666
2021-02-01 00:00:00+00:00,-2.019956,-1.705406,-1.818826,2.153708,4.742351,1.545943,0.637795,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.6227586499999997,0.8,1.7213685476810134,-4.118011916666667
2021-02-02 00:00:00+00:00,1.157025,1.408109,0.919234,1.231584,2.567357,0.965144,0.810237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6917915000000001,0.4,1.8815121915157687,-0.23212449999999984
2021-02-03 00:00:00+00:00,1.857115,1.564677,0.777872,0.200904,0.970112,1.002498,-0.463453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69995645,0.05,1.8201080409722918,0.97237275
2021-02-04 00:00:00+00:00,-0.00108,0.711735,-0.136578,-0.661814,0.714676,-1.063134,-0.439234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08316812499999998,0.0,1.466968451972289,0.5537355
2021-02-05 00:00:00+00:00,0.817721,0.909025,-0.062995,0.601713,0.192,1.542732,-0.157882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5208485,0.0,1.0681633749589834,0.00994291666666669
2021-02-08 00:00:00+00:00,0.90433,-0.025393,-0.221418,0.105129,1.28348,2.117191,1.032996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.925061675,0.15,0.6455225942736196,-0.915526
2021-02-09 00:00:00+00:00,0.47303,0.022697,0.527024,0.534521,-0.043001,0.399577,2.011127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3423931750000001,0.05,0.3821708141245364,-0.3846390000000001
2021-02-10 00:00:00+00:00,0.096909,-0.342181,0.124168,1.908426,-0.01853,0.193182,1.431914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6657654,0.3,0.3775519497104949,-0.9191159999999999
2021-02-11 00:00:00+00:00,-0.364405,-0.562598,-0.110236,0.448919,0.442192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28286562499999995,0.0,0.2594946646008159,-0.5685240833333334
2021-02-12 00:00:00+00:00,-0.017281,0.774712,0.065911,0.0,-0.065905,-0.144977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025877224999999997,0.0,0.36657044450929666,0.3271678333333333
2021-02-16 00:00:00+00:00,0.597022,0.063952,0.935862,1.899311,-0.008162,1.275089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211092999999999,0.0,0.33349913052931895,-0.2592808333333333
2021-02-17 00:00:00+00:00,0.004835,-0.31809,-0.106573,1.100215,-0.682732,-0.576218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04262102500000005,0.0,0.39405528647197163,-0.10025891666666667
2021-02-18 00:00:00+00:00,-0.357554,-1.104405,-0.563055,-1.575264,-0.591431,-0.185195,0.554543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.773905425,0.0,0.5792161362518417,-0.2256679166666667
2021-02-19 00:00:00+00:00,-0.650552,-0.160611,-1.396232,0.161662,-0.907472,-0.721555,0.566232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.48450252499999996,0.05,0.6039894179243069,-0.5105150833333334
2021-02-22 00:00:00+00:00,0.789405,0.765474,0.10276,-1.060216,-2.042817,0.46009,-1.453614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.094848825,0.05,0.7437109858304877,1.5766855833333333
2021-02-23 00:00:00+00:00,-0.105825,-0.308652,-0.178137,1.031703,0.218726,0.0,-0.166917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369386675,0.0,0.5807960194161512,-0.468416
2021-02-24 00:00:00+00:00,0.214998,-0.610969,0.207188,-2.985052,1.864318,-1.60608,-1.987703,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.48962542499999995,0.49999999999999994,0.5442678116549593,1.1157015833333332
2021-02-25 00:00:00+00:00,0.313852,0.801961,0.499556,1.197681,0.769921,1.673549,0.58837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0005966750000002,0.15,0.8235732455573851,-0.5189239166666667
2021-02-26 00:00:00+00:00,-0.243013,-0.691685,-0.105121,-3.637537,-3.763569,-3.98518,-2.119077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.3290430499999992,0.9,1.6693762522190545,3.0297344166666664
2021-03-01 00:00:00+00:00,-1.394735,-0.67035,-2.534578,1.629938,1.599539,2.407961,1.206009,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.371935575,0.225,1.8781793185498774,-3.2440827500000005
2021-03-02 00:00:00+00:00,1.570513,1.643156,1.621065,-1.211137,1.067299,-0.860755,-1.205407,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.035589875000000035,0.1,1.8580231464942965,2.164078
2021-03-03 00:00:00+00:00,0.292431,0.192534,0.383999,2.696468,2.18847,0.513224,1.946902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8899811750000002,0.35,2.082751094355484,-1.5466113333333333
2021-03-04 00:00:00+00:00,0.349932,0.286546,0.932901,-2.154022,-1.081293,-2.127907,-2.052333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4379695000000001,0.05,2.131542697318602,2.3770150833333332
2021-03-05 00:00:00+00:00,0.010117,-0.168256,-0.368513,-0.473718,-0.94591,-0.227407,-0.042898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5791144750000001,0.0,1.3721093368028017,0.24693258333333334
2021-03-08 00:00:00+00:00,-0.823236,-0.965041,-0.306724,-1.915779,0.121171,-0.419446,-2.300898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7642702250000001,0.05,1.2662998614070922,0.4304043333333334
2021-03-09 00:00:00+00:00,2.081059,3.306012,1.336251,0.814273,0.950778,0.990457,-1.815622,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8838698749999999,0.05,1.3546662294861864,2.0061358333333335
2021-03-10 00:00:00+00:00,0.372353,0.396569,0.166685,0.466715,0.50601,0.029699,-0.046142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37212354999999997,0.0,0.9275769009254391,0.07279850000000002
2021-03-11 00:00:00+00:00,1.106834,0.708616,-0.069829,1.65386,0.0,0.602964,2.355456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7462702000000001,0.05,0.7598156632071112,-0.5711963333333333
2021-03-12 00:00:00+00:00,0.721302,0.200407,0.1695,-2.197976,-0.947951,1.732835,0.472819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.723489275,0.0,0.7954910296066162,0.5988045833333334
2021-03-15 00:00:00+00:00,0.211975,-0.459868,0.363663,0.327209,-0.674942,0.165357,-0.959437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18299657500000002,0.0,0.6695893881458567,0.32404325
2021-03-16 00:00:00+00:00,-0.174969,-0.282503,-0.174515,0.672579,-0.127598,0.517752,0.783139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2473917,0.0,0.5637665860290282,-0.6721303333333334
2021-03-17 00:00:00+00:00,0.3224,0.664943,0.798553,0.02215,-1.268576,-0.022592,-0.03429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44127747499999986,0.0,0.5798048353204077,0.9211256666666666
2021-03-18 00:00:00+00:00,-0.010079,0.26811,-0.601151,1.279879,-1.110297,1.010953,0.508397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09330092499999991,0.0,0.3932936957031041,-0.5366063333333333
2021-03-19 00:00:00+00:00,0.131634,1.22569,0.251379,-1.410546,1.278694,-1.405509,-1.686603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16034065000000003,0.0,0.26665381796763094,1.3422253333333334
2021-03-22 00:00:00+00:00,-1.069311,-1.045781,-1.047244,-0.36425,-0.051544,-2.074044,1.139028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.48928730000000004,0.15,0.3229476980503615,-0.7164094999999999
2021-03-23 00:00:00+00:00,-0.4915,0.247657,0.259363,-1.3431,0.531674,-0.610919,-0.927268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32138957499999987,0.0,0.23658203834697947,0.5925765833333333
2021-03-24 00:00:00+00:00,-0.388377,0.032814,-0.399933,-2.032609,-1.791118,-2.03615,-1.302941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725685175,0.0,0.7070284064852771,1.5388724999999999
2021-03-25 00:00:00+00:00,0.033476,-0.352134,0.204498,-0.066377,-1.543019,1.141895,-0.103056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4687308,0.0,0.6249212915242617,0.10458591666666664
2021-03-26 00:00:00+00:00,0.086092,0.075088,-0.567565,1.565686,1.273303,1.555239,1.627333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2693307500000002,0.0,1.066421322259607,-1.6408519166666666
2021-03-29 00:00:00+00:00,0.611515,0.87256,0.985802,0.006603,0.0,0.712282,0.496534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220041875,0.0,1.0897127161259537,0.5194375833333333
2021-03-30 00:00:00+00:00,0.445827,0.466334,-0.065275,0.844085,2.328482,0.163963,0.622359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2598709750000003,0.4,1.2632324608605663,-0.7074269166666666
2021-03-31 00:00:00+00:00,1.205721,1.288259,0.53294,-0.696878,-1.04007,-0.862641,-0.427289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6868555000000002,0.025,0.9260702154908138,1.7656928333333333
2021-04-01 00:00:00+00:00,-0.341819,-0.001802,-0.863838,1.974712,1.202457,0.719935,0.709495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165078975,0.0,0.8649804340449079,-1.5541360833333333
2021-04-05 00:00:00+00:00,0.588901,0.658501,0.35301,0.0,-1.543986,0.788002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4505585500000001,0.0,0.8962864572378113,0.7224666666666667
2021-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.312207,-1.304849,-0.040814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07288524999999998,0.0,0.912372511073654,0.258364
2021-04-07 00:00:00+00:00,0.465018,0.698409,1.280933,-0.912063,0.923144,0.115024,-0.095898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20122972500000005,0.05,0.719916727503764,0.8072349166666667
2021-04-08 00:00:00+00:00,-0.011085,-0.238744,0.90421,1.162238,0.369457,-0.073354,0.083922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528611975,0.0,0.6143001186793361,-0.16743875000000008
2021-04-09 00:00:00+00:00,0.571881,0.173423,0.826404,-1.06615,-0.261871,0.198863,-0.915137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.380568,0.0,0.4083516397848443,1.0349764166666668
2021-04-12 00:00:00+00:00,0.059846,0.207072,-0.380289,-0.855511,-3.532559,-0.77039,-1.093407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.85224725,0.4,0.922526689079191,1.5251764166666666
2021-04-13 00:00:00+00:00,-0.125295,-0.125771,-0.386068,0.154537,1.35562,0.720677,-0.482866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469873000000002,0.0,1.0207382101225884,-0.6493700000000001
2021-04-14 00:00:00+00:00,0.363861,0.127245,0.020321,1.416207,0.0,-0.439032,0.596207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40211135,0.0,1.0427770840513857,-0.22286983333333335
2021-04-15 00:00:00+00:00,0.395854,-0.165481,0.712577,-0.372617,0.528448,0.073256,-0.518918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12602477500000003,0.0,0.9934885286826609,0.3867744166666666
2021-04-16 00:00:00+00:00,0.411689,0.303631,0.6326,0.613237,0.249628,0.137233,0.812892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945648499999999,0.0,1.0206250204153622,-0.003940833333333282
2021-04-19 00:00:00+00:00,0.849029,1.33999,0.515501,0.470973,-1.767698,0.006738,1.486302,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.40996097499999995,0.07500000000000001,0.4033993951034679,0.8524279166666666
2021-04-20 00:00:00+00:00,0.153014,-0.590956,-0.276372,0.101628,-0.439082,-1.970628,-0.132568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.47213415,0.15,0.4254133555074758,0.3720578333333333
2021-04-21 00:00:00+00:00,-2.089671,-1.554359,-2.002831,-1.763507,0.0,-2.033754,-0.000288,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0253719,0.5499999999999999,0.5543563993885158,-0.9328997500000001
2021-04-22 00:00:00+00:00,0.73705,0.439274,0.516041,0.466146,0.767676,2.383913,-0.225165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84845305,0.15,0.7465958848158755,-0.2840208333333335
2021-04-23 00:00:00+00:00,0.913445,0.819624,0.622169,1.124696,-0.449813,-0.573996,0.261458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15889227499999997,0.0,0.7115900695055455,0.6944930833333334
2021-04-26 00:00:00+00:00,-0.149025,-0.266958,0.005764,-0.433031,1.001652,0.363878,-0.949867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677284750000001,0.0,0.7213183827500637,-0.13239766666666666
2021-04-27 00:00:00+00:00,0.280924,0.109425,0.353097,-0.038998,1.160164,-0.461233,0.041852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41268742500000005,0.0,0.6983452566465244,0.07236908333333336
2021-04-28 00:00:00+00:00,-0.02805,-0.307723,-0.259943,0.448493,1.443386,0.214129,0.420029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436316249999999,0.0,0.2990662701149607,-0.83008125
2021-04-29 00:00:00+00:00,0.52951,0.281392,0.269261,0.797761,0.204181,0.0,0.51575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805238,0.0,0.2202184690797232,-0.019368666666666756
2021-04-30 00:00:00+00:00,-0.069925,-0.902288,-0.031595,-1.97377,-1.771081,-0.83066,-0.806924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.4913936749999999,0.3,0.8866248993914625,1.0110060833333332
2021-05-03 00:00:00+00:00,-0.525021,-0.120693,0.119224,-1.278828,0.020851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38548965,0.0,0.8969154260546586,0.1389975833333334
2021-05-04 00:00:00+00:00,0.612809,0.664377,0.0,0.703875,-0.940611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13315225000000003,0.0,0.8560689974822431,0.48491266666666666
2021-05-05 00:00:00+00:00,-0.890152,-2.493946,-0.668593,-0.487304,0.837096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07061509999999997,0.025,0.7166484444650097,-1.438345
2021-05-06 00:00:00+00:00,1.403131,2.115574,1.676964,0.77233,0.731641,1.800385,-0.161889,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.958134525,0.25,0.8833191273513129,0.9462729166666665
2021-05-07 00:00:00+00:00,0.277935,0.171118,0.524205,-0.093621,0.667925,0.09018,-0.651209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257486825,0.0,0.5093621596400879,0.32110058333333336
2021-05-10 00:00:00+00:00,0.447059,1.335222,0.756055,-0.052394,0.804142,0.546769,0.266751,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.483651275,0.025,0.4198735523518083,0.4547949999999999
2021-05-11 00:00:00+00:00,0.007524,0.004934,-0.084155,-2.034748,-0.61302,-3.081982,0.404322,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3016098999999999,0.44999999999999996,0.8475785787617868,1.3074580000000002
2021-05-12 00:00:00+00:00,-1.857192,-1.82242,-2.466418,0.775434,-1.038668,-1.611684,0.607229,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.6095393499999999,0.1,0.9048463956643251,-1.7317544166666667
2021-05-13 00:00:00+00:00,0.190828,0.201523,0.814624,-1.814914,0.0,-2.485122,-0.959063,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.914655675,0.49999999999999994,0.7637690130845798,1.7170997500000003
2021-05-14 00:00:00+00:00,0.143008,0.326464,-0.589617,1.114413,-0.127243,2.318787,1.773994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7022004000000001,0.2,0.879124021386965,-1.3100360833333333
2021-05-17 00:00:00+00:00,1.539519,1.427398,1.153193,0.594128,1.671576,-0.924499,0.780438,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8790484250000001,0.45000000000000007,0.9821340428922981,0.8429592500000003
2021-05-18 00:00:00+00:00,-0.278616,-0.129857,-0.151914,1.417746,1.239344,2.091692,0.323795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.233197425,0.15,0.956787724964,-1.4549399166666666
2021-05-19 00:00:00+00:00,-0.214849,-0.065209,0.018489,0.0,-0.515943,-1.275716,-0.511476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4293854,0.0,0.9185771570874339,0.4885940833333334
2021-05-20 00:00:00+00:00,-1.434134,-1.774407,-1.194166,-0.501932,-0.825678,0.191841,-0.114499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.597721425,0.05,0.8199563561384143,-1.155002
2021-05-21 00:00:00+00:00,1.293886,1.698476,1.001404,0.028648,1.806314,0.781472,-0.58113,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.94416355,0.45000000000000007,0.8519060639423702,0.8224293333333335
2021-05-24 00:00:00+00:00,0.675172,0.437533,-0.024213,-0.162271,0.147611,0.165194,0.307466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077122475,0.0,0.8152485237710214,0.2483306666666667
2021-05-25 00:00:00+00:00,0.345735,0.0,0.477337,1.754875,0.070734,0.667632,2.403584,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.807590325,0.35,0.7004767426056747,-0.9498489166666666
2021-05-26 00:00:00+00:00,-0.284314,0.178656,-0.309154,0.882542,0.611502,0.30892,0.335629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5543836999999999,0.0,0.6278091610491051,-0.6729189166666667
2021-05-27 00:00:00+00:00,0.020814,-0.09292,-0.041252,-0.181069,0.237882,-0.325323,0.431073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009722050000000017,0.0,0.4218287440508865,-0.07842675000000002
2021-05-28 00:00:00+00:00,0.690122,-0.284707,-0.102459,0.038508,0.637643,2.103052,-0.223619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5758988749999999,0.15,0.3454523115685478,-0.5379106666666665
2021-06-01 00:00:00+00:00,0.752052,0.735068,0.041311,1.084664,-0.051019,-0.15849,0.255291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33322620000000003,0.0,0.3007940030364586,0.22686550000000005
2021-06-02 00:00:00+00:00,0.655016,0.948247,0.82448,-0.578189,0.008672,0.457414,-0.760614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058100924999999984,0.0,0.29706573783663603,1.0274269166666667
2021-06-03 00:00:00+00:00,0.494963,0.227075,0.388391,-1.131798,0.732845,0.386818,-0.35945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031119300000000016,0.0,0.26835286804376224,0.46303924999999996
2021-06-04 00:00:00+00:00,-0.208542,0.192018,-0.613395,-0.165469,-0.128102,-0.40123,0.212882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18150475000000002,0.0,0.30895323254342366,-0.08949325000000002
2021-06-07 00:00:00+00:00,0.118936,0.385286,0.065117,-0.452382,0.519458,0.268544,0.214373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13893025,0.0,0.1960389219213603,0.05228141666666669
2021-06-08 00:00:00+00:00,0.428198,-0.100364,0.116002,-0.02049,-0.073331,-0.191872,-0.539789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07725369999999998,0.0,0.12067231059402303,0.35431583333333333
2021-06-09 00:00:00+00:00,0.113848,-0.233147,0.252923,-0.134636,-0.665498,-0.35479,0.315348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334377425,0.0,0.18384095592595873,0.25443533333333335
2021-06-10 00:00:00+00:00,0.189901,-0.380164,-0.19873,-0.013047,0.654929,0.338729,0.541856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321266575,0.0,0.25966306974627845,-0.5102810833333333
2021-06-11 00:00:00+00:00,-0.2584,-0.063666,0.101683,0.359269,0.391413,-0.033945,-0.584628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22705525000000001,0.0,0.2629880833932609,-0.10648824999999999
2021-06-14 00:00:00+00:00,0.827465,0.783817,0.647554,0.0,0.079117,0.736026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21471045,0.0,0.2710842668678409,0.5491595833333334
2021-06-15 00:00:00+00:00,0.237703,-0.125085,0.176618,-0.705917,0.363021,0.958446,-0.924575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261779999999999,0.0,0.25984217960278755,0.17366825000000002
2021-06-16 00:00:00+00:00,0.350192,0.356521,0.361003,-0.704259,-0.640863,-0.510477,-1.074915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622222250000001,0.0,0.3559935250934029,1.0885338333333332
2021-06-17 00:00:00+00:00,0.197753,-0.120469,0.174277,0.428142,-0.48295,-0.930933,0.206633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18339975,0.0,0.3299814885673891,0.27863066666666664
2021-06-18 00:00:00+00:00,0.204578,0.108841,-0.439807,0.849761,-0.051307,-0.186951,-0.014182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19149887499999999,0.0,0.32276172919394563,-0.19145958333333332
2021-06-21 00:00:00+00:00,-1.456583,-1.777949,-1.899795,-1.084221,0.402659,-3.290802,0.115737,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.8278891999999999,0.25,0.4227358503657321,-0.7472855833333334
2021-06-22 00:00:00+00:00,0.50813,1.004659,0.638401,-0.629156,0.166704,3.117359,0.799902,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4552735249999999,0.15,0.5261432020693582,-0.14663891666666673
2021-06-23 00:00:00+00:00,0.135705,0.21207,0.392226,1.791999,-0.543975,-0.031991,0.247654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3558994249999999,0.3,0.5219270416484514,-0.11925474999999999
2021-06-24 00:00:00+00:00,-0.914016,-1.150784,-0.224258,0.226916,0.659784,0.001177,0.012056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26993485,0.025,0.5218526675735824,-0.9880025833333334
